customer_id,primary_store_id,region_tier,age,income_bracket,digital_literacy_score,registration_date
CUST014064,STR0044,Tier 2,31,50-75K,6.613764873129685,2023-07-15
CUST014065,STR0104,Tier 3,34,10-15K,7.1839772714631875,2023-08-15
CUST014066,STR0013,Metro,26,75K+,8.400907622475646,2023-01-01
CUST014067,STR0030,Metro,42,25-50K,4.014899560842239,2024-01-21
CUST014068,STR0081,Tier 2,43,15-25K,5.297198730414033,2023-01-19
CUST014069,STR0095,Tier 3,66,10-15K,6.570465692967311,2023-06-25
CUST014070,STR0037,Metro,27,50-75K,4.31239801780101,2023-10-06
CUST014071,STR0037,Metro,22,50-75K,8.28422152782235,2023-05-05
CUST014072,STR0109,Tier 3,70,15-25K,5.558322744933406,2023-05-08
CUST014073,STR0076,Tier 2,44,15-25K,5.645167931427672,2023-03-22
CUST014074,STR0088,Tier 3,49,15-25K,5.151532965748416,2023-01-08
CUST014075,STR0104,Tier 3,24,15-25K,3.0814888384572345,2023-04-17
CUST014076,STR0069,Tier 2,29,25-50K,5.733724846052213,2023-01-19
CUST014077,STR0116,Tier 3,32,15-25K,6.664033353408448,2023-10-16
CUST014078,STR0034,Metro,38,50-75K,4.510596116704828,2023-11-05
CUST014079,STR0031,Metro,29,50-75K,9.544359424129178,2023-08-11
CUST014080,STR0080,Tier 2,18,25-50K,4.649308580316391,2024-03-16
CUST014081,STR0021,Metro,26,75K+,8.38093840283523,2024-01-19
CUST014082,STR0061,Tier 2,43,15-25K,3.801375668127461,2023-02-14
CUST014083,STR0064,Tier 2,43,25-50K,6.821548752059899,2023-08-21
CUST014084,STR0082,Tier 2,28,15-25K,3.1855381238187976,2023-01-04
CUST014085,STR0110,Tier 3,55,10-15K,3.5246671697329592,2023-01-09
CUST014086,STR0009,Metro,29,50-75K,6.581387886209604,2023-05-22
CUST014087,STR0118,Tier 3,22,15-25K,7.844585468448911,2023-01-25
CUST014088,STR0072,Tier 2,25,25-50K,3.0766470491276765,2023-05-11
CUST014089,STR0065,Tier 2,56,50-75K,6.8556449947212315,2023-04-26
CUST014090,STR0089,Tier 3,38,10-15K,7.15377666279582,2024-03-05
CUST014091,STR0120,Tier 3,45,10-15K,3.8685668015019523,2023-09-01
CUST014092,STR0022,Metro,31,75K+,4.616632528057758,2023-07-28
CUST014093,STR0094,Tier 3,49,10-15K,5.472011850954202,2024-02-10
CUST014094,STR0100,Tier 3,63,10-15K,5.580969218651706,2024-03-22
CUST014095,STR0091,Tier 3,54,10-15K,7.323709448655903,2023-03-01
CUST014096,STR0035,Metro,22,75K+,9.321355322788726,2023-10-05
CUST014097,STR0017,Metro,25,25-50K,5.962327141787204,2023-06-02
CUST014098,STR0035,Metro,39,25-50K,4.877488026610227,2023-06-03
CUST014099,STR0028,Metro,27,50-75K,7.62189341788489,2024-03-25
CUST014100,STR0096,Tier 3,50,10-15K,3.4942145325054192,2023-07-19
CUST014101,STR0104,Tier 3,50,10-15K,5.403595693310055,2023-03-14
CUST014102,STR0001,Metro,26,75K+,6.972589393381675,2023-02-27
CUST014103,STR0015,Metro,45,50-75K,5.217139361429448,2024-03-20
CUST014104,STR0079,Tier 2,33,15-25K,7.725497736458511,2023-08-04
CUST014105,STR0035,Metro,21,75K+,4.153734924466952,2023-11-05
CUST014106,STR0059,Tier 2,19,15-25K,3.1666003670655143,2023-10-29
CUST014107,STR0012,Metro,24,75K+,4.566211185279684,2023-05-29
CUST014108,STR0046,Tier 2,36,25-50K,4.078115428943417,2023-05-16
CUST014109,STR0058,Tier 2,45,25-50K,3.3137719174373914,2023-11-18
CUST014110,STR0020,Metro,42,75K+,4.4276412910596,2023-02-11
CUST014111,STR0039,Metro,36,50-75K,5.656052492906561,2023-12-29
CUST014112,STR0004,Metro,40,75K+,7.48694839307505,2023-01-27
CUST014113,STR0031,Metro,23,25-50K,4.6126029746854025,2023-03-27
CUST014114,STR0083,Tier 2,38,25-50K,4.794593401255132,2023-02-05
CUST014115,STR0099,Tier 3,44,10-15K,4.865911060768245,2023-07-03
CUST014116,STR0034,Metro,27,25-50K,9.817542374572172,2023-08-10
CUST014117,STR0038,Metro,23,75K+,9.145216174008809,2023-01-15
CUST014118,STR0022,Metro,27,50-75K,6.998386621449,2024-03-12
CUST014119,STR0024,Metro,29,25-50K,9.19252277702358,2023-11-08
CUST014120,STR0118,Tier 3,63,10-15K,7.1240230752830085,2023-10-07
CUST014121,STR0005,Metro,42,75K+,7.0836788406088145,2023-03-18
CUST014122,STR0120,Tier 3,23,10-15K,5.963863520986431,2023-06-23
CUST014123,STR0110,Tier 3,58,15-25K,3.2313438463528437,2023-04-15
CUST014124,STR0048,Tier 2,52,50-75K,6.493335155403515,2023-03-25
CUST014125,STR0010,Metro,42,50-75K,5.9100749903397505,2023-01-03
CUST014126,STR0022,Metro,26,75K+,8.357812247768376,2024-02-28
CUST014127,STR0080,Tier 2,21,25-50K,5.627344382296006,2023-04-02
CUST014128,STR0059,Tier 2,37,15-25K,7.267161646687717,2023-05-30
CUST014129,STR0020,Metro,45,50-75K,9.268335940962979,2023-03-12
CUST014130,STR0032,Metro,31,50-75K,8.84636622685455,2023-11-26
CUST014131,STR0004,Metro,34,50-75K,9.982947701631215,2023-07-20
CUST014132,STR0041,Tier 2,34,25-50K,6.044037496850917,2023-12-07
CUST014133,STR0075,Tier 2,41,15-25K,3.4442265759288473,2024-02-01
CUST014134,STR0081,Tier 2,30,15-25K,7.364610292438828,2024-02-03
CUST014135,STR0093,Tier 3,24,15-25K,6.714292400763001,2023-05-28
CUST014136,STR0079,Tier 2,27,15-25K,7.976326421786949,2023-01-03
CUST014137,STR0053,Tier 2,26,25-50K,4.905846122892425,2023-07-31
CUST014138,STR0046,Tier 2,43,25-50K,7.72930762139553,2023-12-16
CUST014139,STR0018,Metro,18,75K+,9.000912135489063,2023-07-20
CUST014140,STR0043,Tier 2,47,15-25K,6.761085333521062,2024-02-17
CUST014141,STR0087,Tier 3,45,10-15K,3.658053587815472,2023-10-03
CUST014142,STR0038,Metro,39,50-75K,6.043547512033362,2023-03-06
CUST014143,STR0094,Tier 3,60,15-25K,5.427346008845339,2024-02-04
CUST014144,STR0009,Metro,34,25-50K,5.4889846026618505,2024-03-16
CUST014145,STR0031,Metro,41,75K+,9.390989100425713,2023-10-04
CUST014146,STR0082,Tier 2,43,25-50K,5.084601184438011,2024-01-10
CUST014147,STR0079,Tier 2,29,15-25K,5.820430591424325,2024-01-03
CUST014148,STR0027,Metro,30,25-50K,5.247461579404665,2024-01-06
CUST014149,STR0081,Tier 2,39,50-75K,7.355346243798432,2024-02-13
CUST014150,STR0004,Metro,41,50-75K,5.743824373487054,2023-03-13
CUST014151,STR0029,Metro,29,50-75K,6.325760534294145,2024-03-13
CUST014152,STR0035,Metro,32,25-50K,4.587596748815706,2023-03-27
CUST014153,STR0085,Tier 2,70,25-50K,7.442901036525079,2023-09-27
CUST014154,STR0039,Metro,30,50-75K,4.14612374935173,2023-02-02
CUST014155,STR0044,Tier 2,44,15-25K,3.6369429891241456,2023-05-11
CUST014156,STR0119,Tier 3,18,10-15K,6.597808512395889,2023-01-08
CUST014157,STR0026,Metro,30,25-50K,8.085969605193766,2023-09-22
CUST014158,STR0028,Metro,33,50-75K,9.35262692342791,2023-08-26
CUST014159,STR0085,Tier 2,35,25-50K,4.909708508004085,2023-03-17
CUST014160,STR0066,Tier 2,28,25-50K,6.202766815057907,2023-06-01
CUST014161,STR0022,Metro,23,75K+,7.211294777806169,2023-05-09
CUST014162,STR0116,Tier 3,28,15-25K,6.622307018670337,2023-11-30
CUST014163,STR0095,Tier 3,31,25-50K,6.532059064135505,2024-03-01
CUST014164,STR0105,Tier 3,38,15-25K,3.6937797813471343,2023-04-30
CUST014165,STR0064,Tier 2,39,25-50K,5.920317721015289,2024-02-04
CUST014166,STR0047,Tier 2,35,25-50K,4.676857799010233,2023-12-04
CUST014167,STR0098,Tier 3,30,10-15K,3.1503794405826557,2023-12-04
CUST014168,STR0027,Metro,40,25-50K,9.563159346147053,2023-01-31
CUST014169,STR0002,Metro,36,75K+,8.49417256663661,2023-08-20
CUST014170,STR0018,Metro,47,50-75K,5.101981788299325,2023-10-04
CUST014171,STR0028,Metro,34,50-75K,8.688019134258548,2023-01-28
CUST014172,STR0023,Metro,32,25-50K,7.250544932305802,2023-04-20
CUST014173,STR0104,Tier 3,26,10-15K,6.911514457316572,2023-05-11
CUST014174,STR0076,Tier 2,20,15-25K,4.296570604100501,2024-01-08
CUST014175,STR0013,Metro,32,50-75K,6.2235472924017845,2023-06-23
CUST014176,STR0069,Tier 2,36,25-50K,5.246359834548825,2024-01-03
CUST014177,STR0073,Tier 2,29,25-50K,6.199633787387911,2023-11-06
CUST014178,STR0005,Metro,27,50-75K,4.185871378417607,2023-09-05
CUST014179,STR0038,Metro,18,75K+,7.59676395972756,2023-06-23
CUST014180,STR0009,Metro,18,50-75K,5.0645715226042345,2023-01-10
CUST014181,STR0020,Metro,28,25-50K,5.334921005310157,2024-02-09
CUST014182,STR0058,Tier 2,25,15-25K,7.822786953890971,2023-05-12
CUST014183,STR0065,Tier 2,46,25-50K,3.284298285871993,2023-09-04
CUST014184,STR0075,Tier 2,41,25-50K,4.994194126810055,2023-07-01
CUST014185,STR0040,Metro,42,75K+,8.251252764839867,2023-10-17
CUST014186,STR0005,Metro,50,50-75K,8.498678621284128,2024-03-04
CUST014187,STR0097,Tier 3,18,15-25K,3.190723885967893,2023-07-15
CUST014188,STR0045,Tier 2,38,50-75K,3.3101667459560726,2024-02-04
CUST014189,STR0048,Tier 2,38,50-75K,3.9221024060532637,2023-03-16
CUST014190,STR0008,Metro,34,50-75K,7.913822414462787,2023-11-03
CUST014191,STR0116,Tier 3,61,10-15K,3.380020448395044,2023-03-30
CUST014192,STR0020,Metro,51,25-50K,9.059830819141697,2023-12-18
CUST014193,STR0061,Tier 2,27,15-25K,6.334092463603152,2024-01-16
CUST014194,STR0013,Metro,34,75K+,6.399983943739683,2023-07-13
CUST014195,STR0009,Metro,21,75K+,4.970423462217133,2023-02-02
CUST014196,STR0036,Metro,22,75K+,5.437575584834339,2023-12-13
CUST014197,STR0006,Metro,44,50-75K,5.007254697263831,2023-09-18
CUST014198,STR0111,Tier 3,30,25-50K,7.879764043186209,2023-09-10
CUST014199,STR0059,Tier 2,27,25-50K,5.4962920146311065,2024-01-16
CUST014200,STR0022,Metro,39,75K+,9.859926647485517,2023-08-21
CUST014201,STR0016,Metro,19,25-50K,6.054092530255778,2023-07-29
CUST014202,STR0017,Metro,21,25-50K,7.15395962405295,2023-11-05
CUST014203,STR0036,Metro,42,50-75K,8.440233500356914,2023-05-15
CUST014204,STR0083,Tier 2,18,25-50K,6.870017343497489,2023-01-05
CUST014205,STR0044,Tier 2,33,15-25K,5.515274405903364,2023-03-28
CUST014206,STR0031,Metro,33,25-50K,6.072600583687734,2024-02-25
CUST014207,STR0078,Tier 2,44,25-50K,4.749092577784739,2023-03-15
CUST014208,STR0100,Tier 3,53,25-50K,4.634976970747703,2023-08-25
CUST014209,STR0049,Tier 2,36,15-25K,4.946530971877588,2023-02-19
CUST014210,STR0008,Metro,32,25-50K,6.27087759191548,2023-11-22
CUST014211,STR0048,Tier 2,44,15-25K,6.61936138137591,2024-03-14
CUST014212,STR0012,Metro,33,75K+,8.226024823537353,2024-02-24
CUST014213,STR0008,Metro,26,75K+,8.22063368835595,2023-01-25
CUST014214,STR0092,Tier 3,24,10-15K,6.746474690225563,2023-03-23
CUST014215,STR0034,Metro,32,75K+,5.768340589590437,2023-01-28
CUST014216,STR0001,Metro,20,25-50K,9.311203896906747,2023-12-12
CUST014217,STR0089,Tier 3,29,15-25K,5.004427245864838,2023-04-25
CUST014218,STR0018,Metro,20,75K+,6.928344759997212,2024-02-26
CUST014219,STR0038,Metro,31,75K+,7.271696180083498,2023-03-02
CUST014220,STR0018,Metro,25,75K+,5.223395441755845,2023-08-18
CUST014221,STR0018,Metro,31,50-75K,9.310802293106963,2024-03-21
CUST014222,STR0018,Metro,45,50-75K,9.09937591877645,2024-02-22
CUST014223,STR0112,Tier 3,60,10-15K,7.009720445991912,2024-02-22
CUST014224,STR0027,Metro,18,25-50K,5.2711175772186,2023-07-18
CUST014225,STR0093,Tier 3,30,15-25K,3.132045970748985,2023-02-05
CUST014226,STR0060,Tier 2,42,15-25K,4.447833473603449,2023-01-10
CUST014227,STR0021,Metro,30,75K+,5.0865165926957125,2023-07-12
CUST014228,STR0041,Tier 2,26,50-75K,4.630621357090546,2023-12-23
CUST014229,STR0029,Metro,29,50-75K,6.871845593166618,2023-11-27
CUST014230,STR0019,Metro,30,25-50K,6.400944729126347,2023-01-19
CUST014231,STR0046,Tier 2,34,25-50K,6.1163942420634765,2023-09-17
CUST014232,STR0078,Tier 2,31,25-50K,3.3069220105073365,2023-12-16
CUST014233,STR0039,Metro,35,25-50K,4.820493336335849,2023-02-16
CUST014234,STR0021,Metro,35,50-75K,4.306935788293648,2024-01-28
CUST014235,STR0041,Tier 2,37,25-50K,6.4008947159789065,2023-10-26
CUST014236,STR0052,Tier 2,47,25-50K,7.4399359178236795,2024-03-25
CUST014237,STR0035,Metro,30,50-75K,9.672389130619699,2024-02-16
CUST014238,STR0101,Tier 3,18,15-25K,5.539703742013229,2023-12-10
CUST014239,STR0043,Tier 2,45,25-50K,5.3914583110990275,2023-07-20
CUST014240,STR0038,Metro,31,75K+,7.285752171508491,2023-12-17
CUST014241,STR0061,Tier 2,24,25-50K,7.79069173748068,2023-03-11
CUST014242,STR0041,Tier 2,28,15-25K,3.347745311523269,2024-01-25
CUST014243,STR0038,Metro,28,25-50K,8.019749006267407,2023-02-15
CUST014244,STR0109,Tier 3,21,10-15K,3.46568608371373,2023-03-12
CUST014245,STR0019,Metro,38,50-75K,4.372237377017153,2023-12-14
CUST014246,STR0022,Metro,30,25-50K,6.351798599382765,2023-01-30
CUST014247,STR0021,Metro,38,50-75K,5.276478626151534,2023-09-26
CUST014248,STR0009,Metro,44,50-75K,9.286750608900622,2023-08-17
CUST014249,STR0036,Metro,28,75K+,4.433367451307738,2023-06-11
CUST014250,STR0016,Metro,41,25-50K,5.264363651427696,2023-04-20
CUST014251,STR0063,Tier 2,32,15-25K,3.7006447232803636,2023-03-01
CUST014252,STR0017,Metro,37,75K+,9.962834711676305,2023-06-07
CUST014253,STR0038,Metro,18,50-75K,8.686815372996648,2024-01-27
CUST014254,STR0111,Tier 3,22,10-15K,4.030265648760319,2023-09-25
CUST014255,STR0078,Tier 2,36,15-25K,4.170904320322804,2024-02-14
CUST014256,STR0004,Metro,35,50-75K,9.85418879246702,2023-01-31
CUST014257,STR0005,Metro,37,75K+,6.944344106057952,2024-02-29
CUST014258,STR0098,Tier 3,40,10-15K,7.480526348699777,2023-01-19
CUST014259,STR0011,Metro,29,50-75K,9.212678463128857,2023-04-11
CUST014260,STR0004,Metro,27,50-75K,9.646553731426927,2023-03-27
CUST014261,STR0024,Metro,23,75K+,7.956583015853996,2023-05-17
CUST014262,STR0118,Tier 3,57,15-25K,3.21070288266427,2023-12-05
CUST014263,STR0118,Tier 3,32,10-15K,3.5190826949978393,2023-09-16
CUST014264,STR0034,Metro,24,75K+,8.976499411600537,2023-03-06
CUST014265,STR0043,Tier 2,33,25-50K,3.400963915157546,2023-12-05
CUST014266,STR0093,Tier 3,18,10-15K,3.1506304517947226,2023-06-15
CUST014267,STR0004,Metro,32,50-75K,9.036174910111992,2023-04-06
CUST014268,STR0038,Metro,36,50-75K,7.921323598720342,2023-06-20
CUST014269,STR0039,Metro,25,50-75K,7.6117741704987765,2023-03-28
CUST014270,STR0095,Tier 3,20,15-25K,4.306640058400713,2023-10-15
CUST014271,STR0084,Tier 2,37,15-25K,3.0590880230485045,2023-06-27
CUST014272,STR0002,Metro,38,75K+,7.164761558794039,2023-06-29
CUST014273,STR0092,Tier 3,41,10-15K,7.122481021682411,2023-04-15
CUST014274,STR0039,Metro,35,50-75K,6.983579884667558,2023-01-29
CUST014275,STR0031,Metro,34,50-75K,8.076270137687768,2023-03-30
CUST014276,STR0043,Tier 2,40,25-50K,5.706853994309228,2023-02-12
CUST014277,STR0008,Metro,19,50-75K,5.415129404666837,2024-03-01
CUST014278,STR0045,Tier 2,46,50-75K,6.052332465855604,2023-04-20
CUST014279,STR0076,Tier 2,27,15-25K,6.610678309456585,2023-11-18
CUST014280,STR0054,Tier 2,33,25-50K,7.815049992164278,2023-03-30
CUST014281,STR0085,Tier 2,20,15-25K,6.137875993665284,2024-01-28
CUST014282,STR0109,Tier 3,51,15-25K,4.178624954487818,2023-08-08
CUST014283,STR0020,Metro,45,25-50K,4.209472222017779,2023-01-05
CUST014284,STR0055,Tier 2,41,25-50K,4.557135035053277,2023-12-18
CUST014285,STR0039,Metro,18,25-50K,9.191344376085889,2023-04-22
CUST014286,STR0060,Tier 2,36,25-50K,3.511165162446675,2023-03-22
CUST014287,STR0071,Tier 2,21,15-25K,3.0608700763814247,2023-04-11
CUST014288,STR0058,Tier 2,42,25-50K,4.639896246435258,2023-03-24
CUST014289,STR0117,Tier 3,56,10-15K,5.085313207767133,2023-05-16
CUST014290,STR0099,Tier 3,35,10-15K,7.047196207004713,2023-01-06
CUST014291,STR0025,Metro,49,50-75K,8.446663461896645,2023-06-14
CUST014292,STR0020,Metro,37,25-50K,8.44818781985676,2023-01-14
CUST014293,STR0033,Metro,18,75K+,8.02234305483073,2023-02-02
CUST014294,STR0087,Tier 3,25,10-15K,5.68637617378553,2023-11-24
CUST014295,STR0096,Tier 3,31,15-25K,7.791733399875496,2023-11-07
CUST014296,STR0019,Metro,38,50-75K,4.727147726705301,2024-02-02
CUST014297,STR0029,Metro,40,25-50K,7.579947118202739,2024-03-05
CUST014298,STR0021,Metro,27,50-75K,6.022164703722664,2023-04-25
CUST014299,STR0039,Metro,18,50-75K,5.540252977069304,2023-05-11
CUST014300,STR0046,Tier 2,30,25-50K,6.105013523882447,2023-04-09
CUST014301,STR0017,Metro,29,75K+,9.232679401310603,2023-03-18
CUST014302,STR0053,Tier 2,30,25-50K,4.593680513803572,2023-05-14
CUST014303,STR0105,Tier 3,43,15-25K,5.8340332526449235,2023-02-25
CUST014304,STR0021,Metro,38,75K+,9.548036861956795,2023-08-11
CUST014305,STR0013,Metro,33,75K+,4.135442937971271,2023-01-23
CUST014306,STR0003,Metro,20,25-50K,7.986701230567894,2023-12-12
CUST014307,STR0098,Tier 3,34,15-25K,3.4110544831095275,2023-02-13
CUST014308,STR0015,Metro,43,75K+,5.1590381913719545,2023-12-09
CUST014309,STR0019,Metro,29,75K+,4.516917896142183,2024-01-18
CUST014310,STR0004,Metro,31,50-75K,9.517658931472624,2024-01-29
CUST014311,STR0032,Metro,31,50-75K,4.06627934308201,2023-08-12
CUST014312,STR0034,Metro,31,75K+,6.988118110964182,2023-01-03
CUST014313,STR0055,Tier 2,29,25-50K,3.9305406753084116,2024-01-08
CUST014314,STR0015,Metro,35,50-75K,4.756836589368078,2024-01-20
CUST014315,STR0013,Metro,35,25-50K,5.078725783630738,2023-09-09
CUST014316,STR0113,Tier 3,25,10-15K,3.9251329632990695,2023-10-28
CUST014317,STR0019,Metro,34,75K+,6.291432834810703,2024-01-03
CUST014318,STR0035,Metro,30,50-75K,7.946059239835972,2023-03-18
CUST014319,STR0021,Metro,35,50-75K,4.1379104202319485,2023-05-13
CUST014320,STR0030,Metro,18,50-75K,7.324436990446553,2023-01-25
CUST014321,STR0018,Metro,38,25-50K,7.722910004175656,2024-03-21
CUST014322,STR0002,Metro,47,75K+,8.834926273151442,2023-11-05
CUST014323,STR0009,Metro,37,75K+,4.990228667905022,2023-09-05
CUST014324,STR0117,Tier 3,43,15-25K,4.045831833315614,2023-08-29
CUST014325,STR0093,Tier 3,56,10-15K,3.1345480193761404,2023-12-12
CUST014326,STR0013,Metro,29,75K+,9.842829596195536,2023-09-20
CUST014327,STR0092,Tier 3,57,10-15K,5.970817944737317,2023-11-29
CUST014328,STR0003,Metro,32,50-75K,9.383934983241057,2023-09-16
CUST014329,STR0003,Metro,32,50-75K,6.691570714434372,2023-10-20
CUST014330,STR0055,Tier 2,30,15-25K,5.3615559607541075,2023-09-27
CUST014331,STR0048,Tier 2,18,25-50K,4.873991921142666,2023-11-14
CUST014332,STR0018,Metro,29,25-50K,9.284071985795492,2023-08-08
CUST014333,STR0028,Metro,32,50-75K,8.027813690341727,2023-04-01
CUST014334,STR0048,Tier 2,32,15-25K,4.48111519484091,2024-02-04
CUST014335,STR0008,Metro,40,25-50K,6.441509330813957,2023-03-12
CUST014336,STR0085,Tier 2,28,25-50K,4.243560084584866,2023-11-04
CUST014337,STR0064,Tier 2,35,50-75K,4.290068331095411,2023-09-14
CUST014338,STR0022,Metro,36,75K+,9.64842818899053,2023-03-26
CUST014339,STR0014,Metro,21,25-50K,9.405364594144922,2023-10-24
CUST014340,STR0013,Metro,37,50-75K,4.268886522190304,2024-01-04
CUST014341,STR0101,Tier 3,48,25-50K,7.698336031328136,2023-03-06
CUST014342,STR0025,Metro,28,50-75K,5.1753963615331315,2023-05-23
CUST014343,STR0006,Metro,26,75K+,5.299184831278118,2023-04-03
CUST014344,STR0113,Tier 3,38,10-15K,4.471385118216696,2023-02-06
CUST014345,STR0045,Tier 2,48,50-75K,6.730098200036471,2023-03-29
CUST014346,STR0011,Metro,28,25-50K,7.248057677320729,2023-03-08
CUST014347,STR0069,Tier 2,33,15-25K,6.883774101750445,2024-03-21
CUST014348,STR0068,Tier 2,43,50-75K,7.159193796167214,2023-09-09
CUST014349,STR0057,Tier 2,47,15-25K,5.9820362337532185,2023-05-02
CUST014350,STR0078,Tier 2,48,25-50K,5.366836839587213,2024-02-02
CUST014351,STR0083,Tier 2,18,25-50K,3.6462080904720096,2023-03-27
CUST014352,STR0022,Metro,35,50-75K,9.041448671082755,2024-02-27
CUST014353,STR0039,Metro,18,75K+,9.845951757789102,2023-01-22
CUST014354,STR0082,Tier 2,39,15-25K,6.94364875162831,2023-09-03
CUST014355,STR0023,Metro,36,25-50K,9.930878731174387,2023-11-24
CUST014356,STR0052,Tier 2,41,15-25K,5.76357407304362,2023-06-07
CUST014357,STR0059,Tier 2,32,15-25K,3.1833868263749707,2023-07-10
CUST014358,STR0077,Tier 2,18,15-25K,6.8029413552512805,2023-11-04
CUST014359,STR0095,Tier 3,18,10-15K,7.931379299608496,2023-11-15
CUST014360,STR0008,Metro,21,75K+,7.3600446146094995,2023-03-06
CUST014361,STR0006,Metro,19,50-75K,8.34678507110452,2023-03-23
CUST014362,STR0114,Tier 3,44,15-25K,5.629576097910845,2023-04-28
CUST014363,STR0077,Tier 2,24,25-50K,7.568318977379993,2023-07-24
CUST014364,STR0026,Metro,18,25-50K,9.983341266238186,2024-02-07
CUST014365,STR0074,Tier 2,56,50-75K,6.800959012211878,2024-02-09
CUST014366,STR0057,Tier 2,22,50-75K,4.885569082514498,2023-08-30
CUST014367,STR0063,Tier 2,47,25-50K,3.474859832624173,2023-04-15
CUST014368,STR0019,Metro,39,25-50K,5.3024476614362985,2023-01-23
CUST014369,STR0016,Metro,21,25-50K,8.062570622602003,2023-09-23
CUST014370,STR0092,Tier 3,19,10-15K,4.26068668328296,2023-08-01
CUST014371,STR0019,Metro,33,25-50K,7.281496547472642,2023-06-14
CUST014372,STR0015,Metro,23,50-75K,8.291718673022958,2023-01-22
CUST014373,STR0115,Tier 3,53,15-25K,4.149927383078929,2024-01-22
CUST014374,STR0107,Tier 3,24,15-25K,3.380746222251569,2023-08-14
CUST014375,STR0015,Metro,55,25-50K,9.390360893570927,2023-12-04
CUST014376,STR0024,Metro,42,25-50K,9.964834993921379,2023-02-11
CUST014377,STR0021,Metro,44,75K+,6.381419029548211,2023-12-27
CUST014378,STR0067,Tier 2,61,50-75K,6.727146733784792,2023-08-21
CUST014379,STR0081,Tier 2,37,50-75K,3.5187317239703093,2023-02-01
CUST014380,STR0043,Tier 2,54,15-25K,5.45992356222356,2024-03-13
CUST014381,STR0037,Metro,22,50-75K,7.383781723851913,2023-12-10
CUST014382,STR0046,Tier 2,40,15-25K,6.979278070456003,2023-05-06
CUST014383,STR0046,Tier 2,32,25-50K,4.473798228019485,2024-02-19
CUST014384,STR0039,Metro,26,25-50K,4.160568583339541,2024-02-24
CUST014385,STR0059,Tier 2,31,25-50K,3.130144408771731,2023-07-31
CUST014386,STR0049,Tier 2,26,15-25K,6.959930398398824,2023-11-13
CUST014387,STR0030,Metro,28,25-50K,9.487913288667627,2023-08-06
CUST014388,STR0001,Metro,30,50-75K,7.107135126606337,2023-07-06
CUST014389,STR0079,Tier 2,28,15-25K,3.531730772530396,2024-03-25
CUST014390,STR0037,Metro,34,50-75K,9.1989548874116,2024-01-12
CUST014391,STR0002,Metro,35,75K+,5.97789101541351,2023-05-13
CUST014392,STR0036,Metro,25,50-75K,5.928102217867562,2024-03-06
CUST014393,STR0117,Tier 3,35,15-25K,4.292401058074542,2023-11-03
CUST014394,STR0025,Metro,41,25-50K,4.479311668018836,2023-10-05
CUST014395,STR0027,Metro,34,25-50K,7.622484900944791,2023-12-01
CUST014396,STR0032,Metro,26,25-50K,6.723210691209026,2023-04-21
CUST014397,STR0007,Metro,18,75K+,4.786388503332315,2023-06-04
CUST014398,STR0011,Metro,21,75K+,4.199701313156547,2023-03-14
CUST014399,STR0092,Tier 3,40,10-15K,3.4304875484014974,2023-10-29
CUST014400,STR0065,Tier 2,40,25-50K,4.832777967977054,2023-12-13
CUST014401,STR0004,Metro,39,25-50K,7.231178675696242,2023-11-14
CUST014402,STR0017,Metro,23,50-75K,9.541286974626855,2023-07-06
CUST014403,STR0028,Metro,23,25-50K,7.648029602187628,2023-02-26
CUST014404,STR0026,Metro,26,25-50K,4.89510010538044,2023-12-04
CUST014405,STR0015,Metro,30,25-50K,9.053695134723203,2023-01-07
CUST014406,STR0029,Metro,33,25-50K,6.049357906790105,2023-12-19
CUST014407,STR0040,Metro,39,25-50K,8.922107390469817,2023-01-22
CUST014408,STR0031,Metro,35,50-75K,7.859259542167712,2023-11-17
CUST014409,STR0044,Tier 2,28,15-25K,7.414347372146652,2024-03-10
CUST014410,STR0024,Metro,41,75K+,9.918741335472163,2024-03-09
CUST014411,STR0094,Tier 3,45,15-25K,7.777725301651141,2024-03-20
CUST014412,STR0045,Tier 2,32,25-50K,6.761983764182628,2023-10-24
CUST014413,STR0118,Tier 3,52,25-50K,6.794024520104969,2023-09-20
CUST014414,STR0001,Metro,37,75K+,5.176405405505687,2023-10-14
CUST014415,STR0023,Metro,24,25-50K,5.943781700550284,2023-06-20
CUST014416,STR0019,Metro,39,50-75K,7.48911102573241,2023-03-03
CUST014417,STR0078,Tier 2,47,15-25K,6.063171787143334,2024-01-14
CUST014418,STR0019,Metro,26,50-75K,8.309489307490967,2023-04-25
CUST014419,STR0093,Tier 3,18,15-25K,7.824565430031144,2023-11-03
CUST014420,STR0018,Metro,35,25-50K,9.157564032283748,2023-02-27
CUST014421,STR0038,Metro,48,50-75K,6.686700005465268,2023-12-07
CUST014422,STR0013,Metro,25,25-50K,7.066557106397546,2023-09-18
CUST014423,STR0019,Metro,36,25-50K,9.124104998789704,2023-07-24
CUST014424,STR0081,Tier 2,25,25-50K,6.525876828488821,2023-02-28
CUST014425,STR0007,Metro,49,50-75K,7.5673356684217,2023-11-27
CUST014426,STR0022,Metro,24,75K+,6.292217809391304,2023-02-27
CUST014427,STR0067,Tier 2,28,15-25K,5.853073772177181,2023-03-16
CUST014428,STR0078,Tier 2,43,50-75K,5.970628983761433,2023-01-27
CUST014429,STR0096,Tier 3,53,15-25K,6.260403256494469,2023-06-07
CUST014430,STR0062,Tier 2,35,25-50K,7.731348137899682,2023-07-04
