inventory_id,store_id,product_id,current_stock,reorder_point,stockout_days_last_month,avg_daily_sales,last_restock_date
INV003553,STR0093,PRD0008,64,12,9,2.13,2024-09-14
INV003554,STR0093,PRD0009,30,6,10,1.0,2024-09-20
INV003555,STR0093,PRD0010,39,7,10,1.3,2024-09-15
INV003556,STR0093,PRD0011,19,3,12,0.63,2024-09-21
INV003557,STR0093,PRD0012,57,11,12,1.9,2024-09-11
INV003558,STR0093,PRD0013,42,8,9,1.4,2024-09-04
INV003559,STR0093,PRD0014,31,6,3,1.03,2024-09-06
INV003560,STR0093,PRD0015,47,9,10,1.57,2024-09-18
INV003561,STR0093,PRD0016,45,9,2,1.5,2024-09-12
INV003562,STR0093,PRD0017,40,8,9,1.33,2024-09-16
INV003563,STR0093,PRD0018,53,10,9,1.77,2024-09-20
INV003564,STR0093,PRD0019,54,10,12,1.8,2024-09-04
INV003565,STR0093,PRD0020,75,15,13,2.5,2024-09-14
INV003566,STR0093,PRD0021,30,6,12,1.0,2024-09-23
INV003567,STR0093,PRD0022,61,12,14,2.03,2024-09-03
INV003568,STR0093,PRD0023,23,4,14,0.77,2024-09-21
INV003569,STR0093,PRD0024,46,9,0,1.53,2024-09-04
INV003570,STR0093,PRD0025,27,5,2,0.9,2024-09-05
INV003571,STR0093,PRD0026,66,13,3,2.2,2024-09-17
INV003572,STR0093,PRD0027,45,9,13,1.5,2024-09-13
INV003573,STR0093,PRD0028,33,6,11,1.1,2024-09-07
INV003574,STR0093,PRD0029,29,5,6,0.97,2024-09-06
INV003575,STR0093,PRD0030,74,14,5,2.47,2024-09-15
INV003576,STR0093,PRD0031,58,11,4,1.93,2024-09-18
INV003577,STR0093,PRD0034,31,6,8,1.03,2024-09-04
INV003578,STR0093,PRD0035,45,9,8,1.5,2024-09-04
INV003579,STR0094,PRD0001,69,13,0,2.3,2024-09-07
INV003580,STR0094,PRD0002,49,9,13,1.63,2024-09-03
INV003581,STR0094,PRD0003,42,8,2,1.4,2024-09-21
INV003582,STR0094,PRD0004,59,11,14,1.97,2024-09-21
INV003583,STR0094,PRD0005,67,13,2,2.23,2024-09-28
INV003584,STR0094,PRD0006,57,11,4,1.9,2024-09-13
INV003585,STR0094,PRD0007,23,4,11,0.77,2024-09-24
INV003586,STR0094,PRD0008,66,13,13,2.2,2024-09-06
INV003587,STR0094,PRD0009,68,13,11,2.27,2024-09-24
INV003588,STR0094,PRD0010,49,9,1,1.63,2024-09-03
INV003589,STR0094,PRD0011,46,9,0,1.53,2024-09-15
INV003590,STR0094,PRD0012,73,14,5,2.43,2024-09-05
INV003591,STR0094,PRD0013,61,12,3,2.03,2024-09-05
INV003592,STR0094,PRD0014,37,7,1,1.23,2024-09-10
INV003593,STR0094,PRD0015,45,9,10,1.5,2024-09-22
INV003594,STR0094,PRD0016,25,5,11,0.83,2024-09-24
INV003595,STR0094,PRD0017,40,8,3,1.33,2024-09-25
INV003596,STR0094,PRD0018,76,15,11,2.53,2024-09-28
INV003597,STR0094,PRD0019,77,15,9,2.57,2024-09-09
INV003598,STR0094,PRD0020,21,4,12,0.7,2024-09-13
INV003599,STR0094,PRD0021,12,2,11,0.4,2024-09-14
INV003600,STR0094,PRD0022,33,6,1,1.1,2024-09-10
INV003601,STR0094,PRD0023,73,14,5,2.43,2024-09-01
INV003602,STR0094,PRD0024,24,4,3,0.8,2024-09-19
INV003603,STR0094,PRD0025,43,8,4,1.43,2024-09-06
INV003604,STR0094,PRD0026,32,6,11,1.07,2024-09-14
INV003605,STR0094,PRD0027,79,15,1,2.63,2024-09-17
INV003606,STR0094,PRD0028,30,6,0,1.0,2024-09-13
INV003607,STR0094,PRD0029,59,11,0,1.97,2024-09-19
INV003608,STR0094,PRD0033,11,2,2,0.37,2024-09-23
INV003609,STR0094,PRD0037,51,10,10,1.7,2024-09-16
INV003610,STR0095,PRD0001,27,5,13,0.9,2024-09-24
INV003611,STR0095,PRD0002,78,15,9,2.6,2024-09-21
INV003612,STR0095,PRD0003,36,7,5,1.2,2024-09-29
INV003613,STR0095,PRD0004,75,15,8,2.5,2024-09-01
INV003614,STR0095,PRD0005,78,15,8,2.6,2024-09-22
INV003615,STR0095,PRD0006,71,14,11,2.37,2024-09-19
INV003616,STR0095,PRD0007,28,5,3,0.93,2024-09-29
INV003617,STR0095,PRD0008,65,13,12,2.17,2024-09-11
INV003618,STR0095,PRD0009,35,7,7,1.17,2024-09-28
INV003619,STR0095,PRD0010,63,12,3,2.1,2024-09-17
INV003620,STR0095,PRD0011,12,2,7,0.4,2024-09-26
INV003621,STR0095,PRD0012,70,14,13,2.33,2024-09-15
INV003622,STR0095,PRD0013,42,8,0,1.4,2024-09-24
INV003623,STR0095,PRD0014,59,11,3,1.97,2024-09-21
INV003624,STR0095,PRD0015,65,13,2,2.17,2024-09-19
INV003625,STR0095,PRD0016,32,6,6,1.07,2024-09-13
INV003626,STR0095,PRD0017,35,7,5,1.17,2024-09-24
INV003627,STR0095,PRD0018,22,4,1,0.73,2024-09-07
INV003628,STR0095,PRD0019,43,8,6,1.43,2024-09-28
INV003629,STR0095,PRD0020,73,14,7,2.43,2024-09-20
INV003630,STR0095,PRD0021,39,7,13,1.3,2024-09-05
INV003631,STR0095,PRD0022,51,10,3,1.7,2024-09-05
INV003632,STR0095,PRD0023,51,10,13,1.7,2024-09-11
INV003633,STR0095,PRD0024,27,5,11,0.9,2024-09-07
INV003634,STR0095,PRD0025,18,3,10,0.6,2024-09-01
INV003635,STR0095,PRD0026,23,4,11,0.77,2024-09-09
INV003636,STR0095,PRD0027,66,13,4,2.2,2024-09-14
INV003637,STR0095,PRD0028,14,2,0,0.47,2024-09-04
INV003638,STR0095,PRD0029,27,5,0,0.9,2024-09-05
INV003639,STR0095,PRD0033,55,11,2,1.83,2024-09-09
INV003640,STR0095,PRD0034,74,14,7,2.47,2024-09-04
INV003641,STR0095,PRD0036,62,12,8,2.07,2024-09-01
INV003642,STR0096,PRD0001,41,8,10,1.37,2024-09-28
INV003643,STR0096,PRD0002,29,5,5,0.97,2024-09-05
INV003644,STR0096,PRD0003,64,12,13,2.13,2024-09-10
INV003645,STR0096,PRD0004,41,8,14,1.37,2024-09-05
INV003646,STR0096,PRD0005,31,6,2,1.03,2024-09-09
INV003647,STR0096,PRD0006,33,6,7,1.1,2024-09-13
INV003648,STR0096,PRD0007,72,14,7,2.4,2024-09-05
INV003649,STR0096,PRD0008,74,14,12,2.47,2024-09-16
INV003650,STR0096,PRD0009,30,6,9,1.0,2024-09-07
INV003651,STR0096,PRD0010,46,9,8,1.53,2024-09-20
INV003652,STR0096,PRD0011,46,9,1,1.53,2024-09-27
INV003653,STR0096,PRD0012,54,10,13,1.8,2024-09-17
INV003654,STR0096,PRD0013,36,7,0,1.2,2024-09-02
INV003655,STR0096,PRD0014,15,3,5,0.5,2024-09-13
INV003656,STR0096,PRD0015,51,10,11,1.7,2024-09-19
INV003657,STR0096,PRD0016,14,2,3,0.47,2024-09-15
INV003658,STR0096,PRD0017,61,12,0,2.03,2024-09-23
INV003659,STR0096,PRD0018,10,2,7,0.33,2024-09-24
INV003660,STR0096,PRD0019,14,2,14,0.47,2024-09-25
INV003661,STR0096,PRD0020,78,15,12,2.6,2024-09-12
INV003662,STR0096,PRD0021,66,13,14,2.2,2024-09-04
INV003663,STR0096,PRD0022,47,9,11,1.57,2024-09-20
INV003664,STR0096,PRD0023,62,12,9,2.07,2024-09-13
INV003665,STR0096,PRD0024,19,3,8,0.63,2024-09-07
INV003666,STR0096,PRD0025,35,7,2,1.17,2024-09-23
INV003667,STR0096,PRD0026,39,7,12,1.3,2024-09-04
INV003668,STR0096,PRD0027,11,2,9,0.37,2024-09-06
INV003669,STR0096,PRD0028,14,2,1,0.47,2024-09-01
INV003670,STR0096,PRD0029,10,2,3,0.33,2024-09-03
INV003671,STR0096,PRD0030,68,13,2,2.27,2024-09-10
INV003672,STR0096,PRD0032,63,12,1,2.1,2024-09-25
INV003673,STR0096,PRD0033,36,7,3,1.2,2024-09-29
INV003674,STR0096,PRD0034,62,12,1,2.07,2024-09-20
INV003675,STR0096,PRD0035,70,14,6,2.33,2024-09-23
INV003676,STR0096,PRD0036,31,6,14,1.03,2024-09-09
INV003677,STR0096,PRD0037,71,14,6,2.37,2024-09-13
INV003678,STR0096,PRD0038,10,2,0,0.33,2024-09-06
INV003679,STR0097,PRD0001,16,3,0,0.53,2024-09-12
INV003680,STR0097,PRD0002,70,14,9,2.33,2024-09-08
INV003681,STR0097,PRD0003,15,3,6,0.5,2024-09-23
INV003682,STR0097,PRD0004,59,11,5,1.97,2024-09-23
INV003683,STR0097,PRD0005,58,11,11,1.93,2024-09-04
INV003684,STR0097,PRD0006,42,8,7,1.4,2024-09-25
INV003685,STR0097,PRD0007,55,11,2,1.83,2024-09-14
INV003686,STR0097,PRD0008,78,15,0,2.6,2024-09-26
INV003687,STR0097,PRD0009,33,6,4,1.1,2024-09-27
INV003688,STR0097,PRD0010,26,5,10,0.87,2024-09-26
INV003689,STR0097,PRD0011,55,11,11,1.83,2024-09-10
INV003690,STR0097,PRD0012,52,10,3,1.73,2024-09-02
INV003691,STR0097,PRD0013,42,8,0,1.4,2024-09-21
INV003692,STR0097,PRD0014,54,10,14,1.8,2024-09-08
INV003693,STR0097,PRD0015,11,2,7,0.37,2024-09-28
INV003694,STR0097,PRD0016,48,9,9,1.6,2024-09-14
INV003695,STR0097,PRD0017,15,3,0,0.5,2024-09-04
INV003696,STR0097,PRD0018,54,10,10,1.8,2024-09-18
INV003697,STR0097,PRD0019,17,3,14,0.57,2024-09-20
INV003698,STR0097,PRD0020,78,15,12,2.6,2024-09-22
INV003699,STR0097,PRD0021,64,12,14,2.13,2024-09-16
INV003700,STR0097,PRD0022,13,2,4,0.43,2024-09-19
INV003701,STR0097,PRD0023,26,5,8,0.87,2024-09-11
INV003702,STR0097,PRD0024,74,14,2,2.47,2024-09-19
INV003703,STR0097,PRD0025,51,10,11,1.7,2024-09-21
INV003704,STR0097,PRD0026,30,6,5,1.0,2024-09-04
INV003705,STR0097,PRD0027,64,12,3,2.13,2024-09-07
INV003706,STR0097,PRD0028,27,5,0,0.9,2024-09-21
INV003707,STR0097,PRD0029,18,3,8,0.6,2024-09-06
INV003708,STR0097,PRD0031,73,14,5,2.43,2024-09-02
INV003709,STR0097,PRD0036,42,8,1,1.4,2024-09-26
INV003710,STR0097,PRD0038,32,6,9,1.07,2024-09-07
INV003711,STR0098,PRD0001,77,15,7,2.57,2024-09-11
INV003712,STR0098,PRD0002,58,11,10,1.93,2024-09-01
INV003713,STR0098,PRD0003,11,2,9,0.37,2024-09-08
INV003714,STR0098,PRD0004,42,8,2,1.4,2024-09-07
INV003715,STR0098,PRD0005,45,9,11,1.5,2024-09-25
INV003716,STR0098,PRD0006,39,7,6,1.3,2024-09-21
INV003717,STR0098,PRD0007,18,3,3,0.6,2024-09-21
INV003718,STR0098,PRD0008,74,14,11,2.47,2024-09-10
INV003719,STR0098,PRD0009,68,13,13,2.27,2024-09-26
INV003720,STR0098,PRD0010,44,8,0,1.47,2024-09-10
INV003721,STR0098,PRD0011,10,2,3,0.33,2024-09-09
INV003722,STR0098,PRD0012,58,11,13,1.93,2024-09-08
INV003723,STR0098,PRD0013,31,6,12,1.03,2024-09-10
INV003724,STR0098,PRD0014,10,2,14,0.33,2024-09-09
INV003725,STR0098,PRD0015,32,6,1,1.07,2024-09-15
INV003726,STR0098,PRD0016,76,15,9,2.53,2024-09-22
INV003727,STR0098,PRD0017,17,3,13,0.57,2024-09-18
INV003728,STR0098,PRD0018,43,8,6,1.43,2024-09-16
INV003729,STR0098,PRD0019,53,10,8,1.77,2024-09-10
INV003730,STR0098,PRD0020,43,8,12,1.43,2024-09-11
INV003731,STR0098,PRD0021,59,11,12,1.97,2024-09-05
INV003732,STR0098,PRD0022,47,9,1,1.57,2024-09-06
INV003733,STR0098,PRD0023,20,4,13,0.67,2024-09-02
INV003734,STR0098,PRD0024,24,4,0,0.8,2024-09-28
INV003735,STR0098,PRD0025,36,7,6,1.2,2024-09-02
INV003736,STR0098,PRD0026,15,3,1,0.5,2024-09-14
INV003737,STR0098,PRD0027,25,5,12,0.83,2024-09-20
INV003738,STR0098,PRD0028,64,12,5,2.13,2024-09-02
INV003739,STR0098,PRD0029,60,12,14,2.0,2024-09-22
INV003740,STR0098,PRD0030,43,8,10,1.43,2024-09-08
INV003741,STR0098,PRD0031,61,12,11,2.03,2024-09-23
INV003742,STR0098,PRD0032,51,10,11,1.7,2024-09-08
INV003743,STR0098,PRD0034,25,5,6,0.83,2024-09-07
INV003744,STR0098,PRD0037,38,7,12,1.27,2024-09-29
INV003745,STR0099,PRD0001,20,4,14,0.67,2024-09-13
INV003746,STR0099,PRD0002,46,9,14,1.53,2024-09-12
INV003747,STR0099,PRD0003,19,3,13,0.63,2024-09-21
INV003748,STR0099,PRD0004,25,5,12,0.83,2024-09-06
INV003749,STR0099,PRD0005,63,12,7,2.1,2024-09-18
INV003750,STR0099,PRD0006,65,13,8,2.17,2024-09-15
INV003751,STR0099,PRD0007,41,8,12,1.37,2024-09-13
INV003752,STR0099,PRD0008,70,14,2,2.33,2024-09-07
INV003753,STR0099,PRD0009,51,10,6,1.7,2024-09-09
INV003754,STR0099,PRD0010,23,4,2,0.77,2024-09-04
INV003755,STR0099,PRD0011,29,5,4,0.97,2024-09-05
INV003756,STR0099,PRD0012,38,7,8,1.27,2024-09-16
INV003757,STR0099,PRD0013,22,4,8,0.73,2024-09-22
INV003758,STR0099,PRD0014,42,8,2,1.4,2024-09-17
INV003759,STR0099,PRD0015,39,7,8,1.3,2024-09-15
INV003760,STR0099,PRD0016,37,7,14,1.23,2024-09-17
INV003761,STR0099,PRD0017,77,15,2,2.57,2024-09-17
INV003762,STR0099,PRD0018,48,9,8,1.6,2024-09-03
INV003763,STR0099,PRD0019,49,9,14,1.63,2024-09-09
INV003764,STR0099,PRD0020,30,6,5,1.0,2024-09-05
INV003765,STR0099,PRD0021,55,11,11,1.83,2024-09-19
INV003766,STR0099,PRD0022,78,15,14,2.6,2024-09-14
INV003767,STR0099,PRD0023,29,5,12,0.97,2024-09-14
INV003768,STR0099,PRD0024,64,12,9,2.13,2024-09-09
INV003769,STR0099,PRD0025,59,11,9,1.97,2024-09-02
INV003770,STR0099,PRD0026,58,11,7,1.93,2024-09-29
INV003771,STR0099,PRD0027,79,15,11,2.63,2024-09-03
INV003772,STR0099,PRD0028,44,8,0,1.47,2024-09-10
INV003773,STR0099,PRD0029,16,3,13,0.53,2024-09-28
INV003774,STR0099,PRD0032,68,13,10,2.27,2024-09-21
INV003775,STR0099,PRD0033,72,14,0,2.4,2024-09-13
INV003776,STR0099,PRD0034,70,14,13,2.33,2024-09-19
INV003777,STR0099,PRD0035,57,11,10,1.9,2024-09-21
INV003778,STR0100,PRD0001,78,15,10,2.6,2024-09-11
INV003779,STR0100,PRD0002,30,6,14,1.0,2024-09-27
INV003780,STR0100,PRD0003,35,7,1,1.17,2024-09-09
INV003781,STR0100,PRD0004,27,5,0,0.9,2024-09-03
INV003782,STR0100,PRD0005,64,12,9,2.13,2024-09-24
INV003783,STR0100,PRD0006,37,7,10,1.23,2024-09-16
INV003784,STR0100,PRD0007,30,6,12,1.0,2024-09-24
INV003785,STR0100,PRD0008,38,7,1,1.27,2024-09-15
INV003786,STR0100,PRD0009,73,14,10,2.43,2024-09-14
INV003787,STR0100,PRD0010,79,15,8,2.63,2024-09-08
INV003788,STR0100,PRD0011,24,4,14,0.8,2024-09-02
INV003789,STR0100,PRD0012,10,2,9,0.33,2024-09-29
INV003790,STR0100,PRD0013,14,2,11,0.47,2024-09-03
INV003791,STR0100,PRD0014,57,11,2,1.9,2024-09-21
INV003792,STR0100,PRD0015,72,14,1,2.4,2024-09-01
INV003793,STR0100,PRD0016,76,15,9,2.53,2024-09-26
INV003794,STR0100,PRD0017,53,10,1,1.77,2024-09-04
INV003795,STR0100,PRD0018,68,13,9,2.27,2024-09-29
INV003796,STR0100,PRD0019,45,9,2,1.5,2024-09-27
INV003797,STR0100,PRD0020,35,7,2,1.17,2024-09-10
INV003798,STR0100,PRD0021,47,9,4,1.57,2024-09-28
INV003799,STR0100,PRD0022,11,2,1,0.37,2024-09-01
INV003800,STR0100,PRD0023,50,10,7,1.67,2024-09-06
INV003801,STR0100,PRD0024,39,7,7,1.3,2024-09-12
INV003802,STR0100,PRD0025,48,9,7,1.6,2024-09-09
INV003803,STR0100,PRD0026,49,9,0,1.63,2024-09-17
INV003804,STR0100,PRD0027,39,7,0,1.3,2024-09-12
INV003805,STR0100,PRD0028,71,14,9,2.37,2024-09-08
INV003806,STR0100,PRD0029,51,10,5,1.7,2024-09-21
INV003807,STR0100,PRD0031,71,14,13,2.37,2024-09-09
INV003808,STR0100,PRD0033,50,10,13,1.67,2024-09-19
INV003809,STR0100,PRD0035,17,3,9,0.57,2024-09-09
INV003810,STR0100,PRD0039,42,8,14,1.4,2024-09-09
INV003811,STR0101,PRD0001,59,11,8,1.97,2024-09-25
INV003812,STR0101,PRD0002,64,12,14,2.13,2024-09-14
INV003813,STR0101,PRD0003,58,11,3,1.93,2024-09-10
INV003814,STR0101,PRD0004,39,7,14,1.3,2024-09-29
INV003815,STR0101,PRD0005,71,14,10,2.37,2024-09-27
INV003816,STR0101,PRD0006,16,3,11,0.53,2024-09-07
INV003817,STR0101,PRD0007,27,5,3,0.9,2024-09-10
INV003818,STR0101,PRD0008,49,9,0,1.63,2024-09-08
INV003819,STR0101,PRD0009,56,11,8,1.87,2024-09-10
INV003820,STR0101,PRD0010,16,3,0,0.53,2024-09-17
INV003821,STR0101,PRD0011,73,14,8,2.43,2024-09-09
INV003822,STR0101,PRD0012,51,10,9,1.7,2024-09-12
INV003823,STR0101,PRD0013,36,7,11,1.2,2024-09-02
INV003824,STR0101,PRD0014,50,10,11,1.67,2024-09-19
INV003825,STR0101,PRD0015,27,5,3,0.9,2024-09-15
INV003826,STR0101,PRD0016,33,6,5,1.1,2024-09-07
INV003827,STR0101,PRD0017,52,10,0,1.73,2024-09-06
INV003828,STR0101,PRD0018,78,15,3,2.6,2024-09-09
INV003829,STR0101,PRD0019,79,15,2,2.63,2024-09-05
INV003830,STR0101,PRD0020,38,7,10,1.27,2024-09-01
INV003831,STR0101,PRD0021,19,3,9,0.63,2024-09-12
INV003832,STR0101,PRD0022,74,14,11,2.47,2024-09-01
INV003833,STR0101,PRD0023,67,13,1,2.23,2024-09-18
INV003834,STR0101,PRD0024,42,8,3,1.4,2024-09-28
INV003835,STR0101,PRD0025,61,12,7,2.03,2024-09-22
INV003836,STR0101,PRD0026,74,14,11,2.47,2024-09-06
INV003837,STR0101,PRD0027,15,3,0,0.5,2024-09-05
INV003838,STR0101,PRD0028,69,13,7,2.3,2024-09-22
INV003839,STR0101,PRD0029,31,6,7,1.03,2024-09-25
INV003840,STR0101,PRD0030,47,9,6,1.57,2024-09-26
INV003841,STR0101,PRD0032,16,3,10,0.53,2024-09-29
INV003842,STR0101,PRD0035,61,12,11,2.03,2024-09-22
INV003843,STR0102,PRD0001,34,6,5,1.13,2024-09-23
INV003844,STR0102,PRD0002,37,7,6,1.23,2024-09-20
INV003845,STR0102,PRD0003,15,3,8,0.5,2024-09-11
INV003846,STR0102,PRD0004,18,3,12,0.6,2024-09-12
INV003847,STR0102,PRD0005,21,4,5,0.7,2024-09-10
INV003848,STR0102,PRD0006,64,12,4,2.13,2024-09-24
INV003849,STR0102,PRD0007,57,11,2,1.9,2024-09-10
INV003850,STR0102,PRD0008,68,13,11,2.27,2024-09-07
INV003851,STR0102,PRD0009,35,7,2,1.17,2024-09-28
INV003852,STR0102,PRD0010,57,11,4,1.9,2024-09-24
INV003853,STR0102,PRD0011,79,15,10,2.63,2024-09-06
INV003854,STR0102,PRD0012,10,2,3,0.33,2024-09-23
INV003855,STR0102,PRD0013,22,4,5,0.73,2024-09-19
INV003856,STR0102,PRD0014,18,3,1,0.6,2024-09-21
INV003857,STR0102,PRD0015,19,3,0,0.63,2024-09-01
INV003858,STR0102,PRD0016,68,13,11,2.27,2024-09-29
INV003859,STR0102,PRD0017,47,9,8,1.57,2024-09-11
INV003860,STR0102,PRD0018,69,13,2,2.3,2024-09-02
INV003861,STR0102,PRD0019,66,13,6,2.2,2024-09-09
INV003862,STR0102,PRD0020,76,15,2,2.53,2024-09-11
INV003863,STR0102,PRD0021,69,13,3,2.3,2024-09-13
INV003864,STR0102,PRD0022,76,15,1,2.53,2024-09-07
INV003865,STR0102,PRD0023,52,10,7,1.73,2024-09-11
INV003866,STR0102,PRD0024,50,10,14,1.67,2024-09-16
INV003867,STR0102,PRD0025,69,13,5,2.3,2024-09-20
INV003868,STR0102,PRD0026,16,3,10,0.53,2024-09-05
INV003869,STR0102,PRD0027,46,9,13,1.53,2024-09-16
INV003870,STR0102,PRD0028,16,3,1,0.53,2024-09-27
INV003871,STR0102,PRD0029,75,15,2,2.5,2024-09-22
INV003872,STR0102,PRD0030,33,6,7,1.1,2024-09-20
INV003873,STR0102,PRD0039,28,5,13,0.93,2024-09-01
INV003874,STR0103,PRD0001,48,9,1,1.6,2024-09-03
INV003875,STR0103,PRD0002,53,10,4,1.77,2024-09-19
INV003876,STR0103,PRD0003,23,4,7,0.77,2024-09-12
INV003877,STR0103,PRD0004,40,8,8,1.33,2024-09-23
INV003878,STR0103,PRD0005,44,8,10,1.47,2024-09-03
INV003879,STR0103,PRD0006,18,3,13,0.6,2024-09-07
INV003880,STR0103,PRD0007,79,15,10,2.63,2024-09-29
INV003881,STR0103,PRD0008,59,11,11,1.97,2024-09-29
INV003882,STR0103,PRD0009,77,15,4,2.57,2024-09-15
INV003883,STR0103,PRD0010,68,13,14,2.27,2024-09-25
INV003884,STR0103,PRD0011,66,13,1,2.2,2024-09-27
INV003885,STR0103,PRD0012,42,8,5,1.4,2024-09-27
INV003886,STR0103,PRD0013,47,9,1,1.57,2024-09-16
INV003887,STR0103,PRD0014,75,15,0,2.5,2024-09-17
INV003888,STR0103,PRD0015,76,15,14,2.53,2024-09-20
INV003889,STR0103,PRD0016,49,9,12,1.63,2024-09-05
INV003890,STR0103,PRD0017,68,13,0,2.27,2024-09-28
INV003891,STR0103,PRD0018,20,4,0,0.67,2024-09-12
INV003892,STR0103,PRD0019,60,12,10,2.0,2024-09-05
INV003893,STR0103,PRD0020,49,9,10,1.63,2024-09-15
INV003894,STR0103,PRD0021,35,7,8,1.17,2024-09-03
INV003895,STR0103,PRD0022,46,9,10,1.53,2024-09-27
INV003896,STR0103,PRD0023,61,12,4,2.03,2024-09-18
INV003897,STR0103,PRD0024,66,13,13,2.2,2024-09-10
INV003898,STR0103,PRD0025,64,12,8,2.13,2024-09-07
INV003899,STR0103,PRD0026,38,7,9,1.27,2024-09-20
INV003900,STR0103,PRD0027,47,9,13,1.57,2024-09-22
INV003901,STR0103,PRD0028,40,8,13,1.33,2024-09-15
INV003902,STR0103,PRD0029,68,13,3,2.27,2024-09-08
INV003903,STR0103,PRD0031,40,8,0,1.33,2024-09-16
INV003904,STR0103,PRD0032,24,4,2,0.8,2024-09-09
INV003905,STR0103,PRD0033,35,7,7,1.17,2024-09-07
INV003906,STR0104,PRD0001,60,12,6,2.0,2024-09-03
INV003907,STR0104,PRD0002,73,14,1,2.43,2024-09-18
INV003908,STR0104,PRD0003,75,15,10,2.5,2024-09-17
INV003909,STR0104,PRD0004,32,6,14,1.07,2024-09-27
INV003910,STR0104,PRD0005,41,8,10,1.37,2024-09-27
INV003911,STR0104,PRD0006,13,2,5,0.43,2024-09-27
INV003912,STR0104,PRD0007,77,15,2,2.57,2024-09-03
INV003913,STR0104,PRD0008,53,10,12,1.77,2024-09-09
INV003914,STR0104,PRD0009,45,9,1,1.5,2024-09-23
INV003915,STR0104,PRD0010,26,5,12,0.87,2024-09-18
INV003916,STR0104,PRD0011,54,10,7,1.8,2024-09-28
INV003917,STR0104,PRD0012,61,12,10,2.03,2024-09-24
INV003918,STR0104,PRD0013,62,12,1,2.07,2024-09-19
INV003919,STR0104,PRD0014,19,3,2,0.63,2024-09-17
INV003920,STR0104,PRD0015,28,5,8,0.93,2024-09-04
INV003921,STR0104,PRD0016,20,4,13,0.67,2024-09-22
INV003922,STR0104,PRD0017,63,12,10,2.1,2024-09-19
INV003923,STR0104,PRD0018,28,5,4,0.93,2024-09-18
INV003924,STR0104,PRD0019,69,13,12,2.3,2024-09-20
INV003925,STR0104,PRD0020,19,3,6,0.63,2024-09-09
INV003926,STR0104,PRD0021,76,15,5,2.53,2024-09-21
INV003927,STR0104,PRD0022,12,2,8,0.4,2024-09-27
INV003928,STR0104,PRD0023,64,12,5,2.13,2024-09-07
INV003929,STR0104,PRD0024,78,15,9,2.6,2024-09-02
INV003930,STR0104,PRD0025,39,7,14,1.3,2024-09-07
INV003931,STR0104,PRD0026,72,14,6,2.4,2024-09-19
INV003932,STR0104,PRD0027,28,5,13,0.93,2024-09-08
INV003933,STR0104,PRD0028,54,10,11,1.8,2024-09-06
INV003934,STR0104,PRD0029,49,9,11,1.63,2024-09-29
INV003935,STR0104,PRD0032,29,5,8,0.97,2024-09-11
INV003936,STR0104,PRD0034,63,12,0,2.1,2024-09-09
INV003937,STR0104,PRD0035,51,10,8,1.7,2024-09-27
INV003938,STR0105,PRD0001,20,4,14,0.67,2024-09-08
INV003939,STR0105,PRD0002,53,10,8,1.77,2024-09-11
INV003940,STR0105,PRD0003,68,13,2,2.27,2024-09-06
INV003941,STR0105,PRD0004,29,5,10,0.97,2024-09-10
INV003942,STR0105,PRD0005,64,12,9,2.13,2024-09-17
INV003943,STR0105,PRD0006,60,12,2,2.0,2024-09-17
INV003944,STR0105,PRD0007,41,8,2,1.37,2024-09-12
INV003945,STR0105,PRD0008,78,15,11,2.6,2024-09-02
INV003946,STR0105,PRD0009,46,9,10,1.53,2024-09-01
INV003947,STR0105,PRD0010,22,4,6,0.73,2024-09-10
INV003948,STR0105,PRD0011,22,4,11,0.73,2024-09-03
INV003949,STR0105,PRD0012,65,13,14,2.17,2024-09-29
INV003950,STR0105,PRD0013,33,6,13,1.1,2024-09-06
INV003951,STR0105,PRD0014,73,14,14,2.43,2024-09-27
INV003952,STR0105,PRD0015,68,13,11,2.27,2024-09-21
INV003953,STR0105,PRD0016,28,5,0,0.93,2024-09-12
INV003954,STR0105,PRD0017,33,6,14,1.1,2024-09-08
INV003955,STR0105,PRD0018,71,14,10,2.37,2024-09-12
INV003956,STR0105,PRD0019,78,15,13,2.6,2024-09-28
INV003957,STR0105,PRD0020,75,15,6,2.5,2024-09-13
INV003958,STR0105,PRD0021,75,15,8,2.5,2024-09-20
INV003959,STR0105,PRD0022,79,15,9,2.63,2024-09-08
INV003960,STR0105,PRD0023,57,11,7,1.9,2024-09-27
INV003961,STR0105,PRD0024,59,11,1,1.97,2024-09-28
INV003962,STR0105,PRD0025,22,4,13,0.73,2024-09-26
INV003963,STR0105,PRD0026,55,11,5,1.83,2024-09-01
INV003964,STR0105,PRD0027,22,4,13,0.73,2024-09-27
INV003965,STR0105,PRD0028,77,15,12,2.57,2024-09-12
INV003966,STR0105,PRD0029,75,15,12,2.5,2024-09-21
INV003967,STR0105,PRD0031,50,10,10,1.67,2024-09-22
INV003968,STR0105,PRD0035,17,3,9,0.57,2024-09-05
INV003969,STR0105,PRD0036,56,11,11,1.87,2024-09-14
INV003970,STR0105,PRD0037,10,2,1,0.33,2024-09-16
INV003971,STR0105,PRD0039,66,13,11,2.2,2024-09-15
INV003972,STR0106,PRD0001,72,14,9,2.4,2024-09-08
INV003973,STR0106,PRD0002,22,4,0,0.73,2024-09-21
INV003974,STR0106,PRD0003,53,10,14,1.77,2024-09-08
